"","FICO","BAE201405ProjLoss","PMI6_1","DTIwoProspLoanAllEmp","REV201","SampleWeight","EALR"
"3534",633,0.0069820993552566,0.0959546094,0.04,1832,2.5,0.0069820993552566
"3535",739,0.023378,0.1089276937,0.18,595,1,0.023378
"3536",647,0.137625,0.0881448144,0.19,29145,1,0.137625
"3537",723,0.03973,0.1025862107,0.08,3024,1,0.03973
"3538",640,0.067506,0.104121194,0.12,10381,1,0.067506
"3539",651,0.081453,0.1038332903,0.33,15882,1,0.081453
"3540",652,0.12934,0.1241083052,0.17,15620,1,0.12934
"3541",665,0.06594,0.1051845083,0.2,2448,1,0.06594
"3542",685,0.038153,0.0878102209,0.3,6761,1,0.038153
"3543",675,0.0845,0.1074900724,0.21,9719,1,0.0845
"3544",712,0.076306,0.1189645007,0.39,29599,1,0.076306
"3545",700,0.047437,0.1045960382,0.23,21174,1,0.047437
"3546",706,0.039634,0.0922311133,0.13,1619,1,0.039634
"3547",661,0.078892,0.113089358,0.21,9510,1,0.078892
"3548",655,0.040784,0.0911736682,0.04,1922,1,0.040784
"3549",653,0.652971010077864,0.1199144431,0.14,4080,2,0.652971010077864
"3550",711,0.051698,0.1041380445,0.23,16720,1,0.051698
"3551",693,0.128918674420599,0.1287005914,0.06,0,2,0.128918674420599
"3552",671,0.038611,0.1051326658,0.45,4763,1,0.038611
"3553",669,0.024501,0.0866192059,0.17,8439,1,0.024501
"3554",680,0.0359669323986634,0.1271776052,0.34,32826,4.166667,0.0359669323986634
"3555",651,0.033914,0.0985459377,0.22,3280,1,0.033914
"3556",685,0.080465,0.0971763163,0.29,5591,1,0.080465
"3557",715,0.069537,0.1285125665,0.39,5747,1,0.069537
"3558",683,0.045146,0.1001081228,0.25,8152,1,0.045146
"3559",651,0.00270344776346393,0.1086406859,0.1,33430,2,0.00270344776346393
"3560",657,0.105981,0.1157401553,0.28,8241,1,0.105981
"3561",649,0.127177,0.0896924677,0.28,16155,1,0.127177
"3562",682,0.052075,0.0997897111,0.12,5707,1,0.052075
"3563",643,0.109245,0.124976211,0.16,9842,1,0.109245
"3564",665,0.07671,0.0956742746,0.07,6780,1,0.07671
"3565",667,0.109245,0.1150967177,0.09,91,1,0.109245
"3566",691,0.063635,0.1172492555,0.16,3916,1,0.063635
"3567",708,0.05011,0.1008874086,0.21,5798,1,0.05011
"3568",661,0.106319505175865,0.1253404659,0.35,14443,6.666667,0.106319505175865
"3569",677,0.0215421872938231,0.1063562578,0.36,53942,5,0.0215421872938231
"3570",680,0.569046,0.0957655663,0.29,10441,1,0.569046
"3571",716,0.067828,0.0978053156,0.3,11794,1,0.067828
"3572",671,0.061045,0.1124355066,0.18,8586,1,0.061045
"3573",644,0.169569,0.0882805976,0.49,49709,1,0.169569
"3574",650,0.127177,0.1204659121,0.12,685,1,0.127177
"3575",626,0.492522663639943,0.1031757456,0.03,5105,4.166667,0.492522663639943
"3576",671,0.00462553092766826,0.0267787753,0.02,1279,4.166667,0.00462553092766826
"3577",626,0,0.09853155,0.17,2070,1,0
"3578",671,0.007083,0.0538951638,0.23,20121,1,0.007083
"3579",658,0.626508,0.1280432733,0.31,4205,1,0.626508
"3580",643,0.081617,0.1265446462,0.23,13613,1,0.081617
"3581",671,0.0112814385761811,0.0541864684,0.47,34066,2,0.0112814385761811
"3582",616,0,0.099634881,0.07,6823,1,0
"3583",675,0.172812917819123,0.0759898619,0.43,14283,6.666667,0.172812917819123
"3584",657,0.0107803192386727,0.1126772445,0.05,2782,2,0.0107803192386727
"3585",706,0.056474,0.0783871909,0.32,73793,1,0.056474
"3586",697,0,0.1200685536,0.21,11878,2,0
"3587",658,0.00270344776346393,0.0688311568,0.33,52516,2,0.00270344776346393
"3588",676,0,0.1058685686,0.08,16995,1,0
"3589",674,0.024892,0.0881903468,0.21,10772,1,0.024892
"3590",685,0.081932,0.1069550264,0.28,5627,1,0.081932
"3591",790,0,0.11648665,0.39,2105,1,0
"3592",641,0.013988,0.1216894598,0.24,518,1,0.013988
"3593",702,0,0.1076619955,0.31,2535,1,0
"3594",693,0.758333,0.0586838921,0.42,12752,1,0.758333
"3595",642,0.104482,0.0682354897,0.27,30246,1,0.104482
"3596",653,0.0271571691392054,0.1071407839,0.1,4334,4.166667,0.0271571691392054
"3597",688,0,0.0887376254,0.42,23578,2,0
"3598",699,0.015179,0.0472492849,0,0,1,0.015179
"3599",777,0.026034,0.0240597411,0.01,567,1,0.026034
"3600",695,0.0060693517197219,0.115214684,0.26,9651,2,0.0060693517197219
"3601",651,0.07716,0.1003485292,0.16,15576,1,0.07716
"3602",642,0,0.0892772573,0.23,82777,1,0
"3603",644,0,0.1297460696,0.44,11002,1,0
"3604",673,0.056358,0.1097205321,0.41,9526,1,0.056358
"3605",679,0.148835,0.1180307457,0.41,28329,1,0.148835
"3606",707,0.023343,0.1230874436,0.33,6679,1,0.023343
"3607",673,0.545077509752485,0.1097746591,0.36,21105,2,0.545077509752485
"3608",641,0.069873,0.1042191639,0.04,711,1,0.069873
"3609",659,0,0.1260255311,0.32,27557,1,0
"3610",691,0,0.101780677,0.04,6292,2,0
"3611",675,0.00606289477722869,0.1047631493,0.23,18102,2,0.00606289477722869
"3612",674,0.02722,0.1072644649,0.15,10875,1,0.02722
"3613",733,0,0.1044418154,0.32,0,1,0
"3614",639,0.0244520082673657,0.0990542838,0.07,2555,2.5,0.0244520082673657
"3615",685,0.686593,0.0911641146,0.33,53511,1,0.686593
"3616",671,0,0.1015753501,0.01,874,4.166667,0
"3617",752,0.031246,0.0109864704,0.05,0,1,0.031246
"3618",680,0.055423,0.08543964,0.07,2241,1,0.055423
"3619",645,0,0.0648670478,0.19,7276,2,0
"3620",724,0,0.101482908,0.3,5853,1,0
"3621",709,0.0304564807731625,0.1072539348,0.19,10960,4.166667,0.0304564807731625
"3622",681,0,0.0547041331,0.34,19940,1,0
"3623",661,0,0.1006431291,0.1,2515,1,0
"3624",672,0.00751702850745852,0.0781703405,0.2,13734,1,0.00751702850745852
"3625",686,0,0.1084644665,0.46,16313,1,0
"3626",665,0,0.1285844987,0.42,22332,1,0
"3627",737,0,0.0999404989,0.21,9500,2,0
"3628",665,0,0.1274477638,0.27,10020,2,0
"3629",629,0,0.1171526936,0.1,0,1,0
"3630",771,0,0.1053046154,0.15,1093,2,0
"3631",688,0.050733,0.1011745634,0.15,3000,1,0.050733
"3632",663,0.022433,0.1092178328,0.42,25564,1,0.022433
"3633",672,0.027988,0.0697519904,0.41,42802,1,0.027988
"3634",633,0,0.1055305328,0.12,8864,1,0
"3635",681,0.0101,0.1110980523,0.29,34719,1,0.0101
"3636",684,0.010914,0.0593605757,0.22,13490,1,0.010914
"3637",663,0.037601,0.1106791864,0.06,3306,1,0.037601
"3638",696,0.00270344776346393,0.0944993654,0.27,20632,2,0.00270344776346393
"3639",669,0.111916,0.1030291067,0.26,17523,1,0.111916
"3640",668,0,0.1082423177,0.45,17800,2,0
"3641",728,0.009144,0.1080964658,0.28,24941,1,0.009144
"3642",653,0.064397,0.1280686305,0.36,5943,1,0.064397
"3643",666,0.0264313499139331,0.1072215079,0.19,19491,2,0.0264313499139331
"3644",659,0,0.1068405931,0.11,307,1,0
"3645",661,0,0.084446269,0.36,18750,1,0
"3646",692,0.808001,0.1016899175,0.22,26083,1,0.808001
"3647",712,0,0.1245890547,0.35,511,4.166667,0
"3648",659,0.111091,0.0815212729,0.09,6848,1,0.111091
"3649",691,0.019203,0.1124540264,0.28,33420,1,0.019203
"3650",701,0.006749,0.1019236588,0.2,43797,1,0.006749
"3651",657,0.022812,0.1186782275,0.19,2342,1,0.022812
"3652",686,0,0.0388486366,0.14,494,10,0
"3653",661,0,0.1169538094,0.17,19102,2,0
"3654",708,0,0.0842039439,0.05,3937,2,0
"3655",650,1.1646,0.1146548466,0.18,30052,6.666667,1.1646
"3656",717,0.118889267054207,0.1041069475,0.07,1716,4.166667,0.118889267054207
"3657",691,0.032715,0.0911788053,0.27,15902,1,0.032715
"3658",708,0.076049,0.1198093714,0.41,21275,1,0.076049
"3659",722,0.01858,0.0689137985,0.19,35086,1,0.01858
"3660",620,0.010889484107993,0.1183908282,0.12,13882,1,0.010889484107993
"3661",630,0.0187871398575224,0.1102175742,0.12,8733,1,0.0187871398575224
"3662",666,0.115221292392969,0.0805920904,0.03,7799,2,0.115221292392969
"3663",653,0,0.1039476419,0.04,9509,4.166667,0
"3664",656,0.61846,0.1042066611,0.14,672,1,0.61846
"3665",641,0,0.1124663156,0.05,6966,1,0
"3666",676,0.027375,0.1094022398,0.26,9847,1,0.027375
"3667",658,0.020506,0.1144506158,0.09,16062,1,0.020506
"3668",696,0.0375458757256706,0.1006202368,0.39,7185,2,0.0375458757256706
"3669",654,0,0.114653001,0.3,17549,1,0
"3670",710,0.00270801252199351,0.1261728338,0.23,25005,2,0.00270801252199351
"3671",649,0.603066,0.1167946256,0.4,2243,1,0.603066
"3672",692,0.056474,0.0582738312,0.14,100121,1,0.056474
"3673",670,0.797727,0.1067641088,0.14,13942,1,0.797727
"3674",734,0.024061,0.1036420368,0.35,15481,1,0.024061
"3675",656,0,0.1238158924,0.04,336,1,0
"3676",632,0,0.1279731273,0.04,1921,1,0
"3677",682,0.0130372853356423,0.1020599877,0.43,367,5,0.0130372853356423
"3678",658,0.00671118951123718,0.1055850459,0.3,8775,1,0.00671118951123718
"3679",634,0.778901,0.0993293945,0,201,1,0.778901
"3680",730,0,0.083946059,0.3,20860,1,0
"3681",679,0.621421,0.1060752357,0.14,90955,1,0.621421
"3682",679,0,0.0795021133,0.27,6913,1,0
"3683",656,0.07697,0.0989237684,0.3,24971,1,0.07697
"3684",710,0,0.0549095593,0.29,82344,2,0
"3685",639,0,0.109251287,0.04,4708,1,0
"3686",673,0.0170544074739478,0.1294841849,0.33,14302,2,0.0170544074739478
"3687",670,0,0.1126713635,0.14,3418,1,0
"3688",670,0.783847,0.1060255496,0.2,2630,1,0.783847
"3689",704,0,0.1042257064,0.28,3997,1,0
"3690",620,0.00202,0.1165815193,0.23,40632,1,0.00202
"3691",703,0,0.1079988618,0.38,24348,1,0
"3692",662,0.00605497475816486,0.0554322258,0.25,5068,2,0.00605497475816486
"3693",661,0.092593,0.0935125319,0.17,1259,1,0.092593
"3694",669,0.052245,0.0558923993,0.21,113297,1,0.052245
"3695",675,0.086741,0.096483665,0.39,18357,1,0.086741
"3696",679,1.1646,0.0854228334,0.38,9635,2,1.1646
"3697",659,0.00692882076824533,0.1168150226,0.28,11555,4.166667,0.00692882076824533
"3698",721,0.495296,0.1060080824,0.24,16590,1,0.495296
"3699",669,0.086622,0.0863259223,0.45,122782,1,0.086622
"3700",703,0.100845,0.12736018,0.23,736,1,0.100845
"3701",638,0,0.117401428,0.04,4425,4.166667,0
"3702",688,0,0.101672598,0.1,15010,1,0
"3703",678,0,0.1081700953,0.24,2623,4.166667,0
"3704",660,0.500703258611518,0.1295543757,0.07,6668,2,0.500703258611518
"3705",669,0,0.1035130204,0.38,8286,1,0
"3706",644,0.023598,0.1084322624,0.13,8933,1,0.023598
"3707",667,0.00581011599939642,0.1251369218,0.33,12305,2,0.00581011599939642
"3708",595,0,0.0906107885,0.07,3291,1,0
"3709",706,0,0.1013680057,0.17,18035,1,0
"3710",667,0,0.058347229,0.26,4814,2,0
"3711",614,0,0.0972073741,0.02,1519,4.166667,0
"3712",672,0,0.1009808439,0.18,7844,1,0
"3713",714,0,0.0559260392,0.04,13991,1,0
"3714",700,0.041051,0.0568492313,0.29,18053,1,0.041051
"3715",677,0.924382,0.1045546068,0.23,10987,1,0.924382
"3716",649,0.0060693517197219,0.1262408077,0.24,18230,2,0.0060693517197219
"3717",679,0,0.0276158328,0.15,14,1,0
"3718",687,0,0.0936023779,0.47,14819,1,0
"3719",682,0,0.0511925357,0.18,48101,1,0
"3720",672,1.10037276883955,0.1090170631,0.38,12860,2,1.10037276883955
"3721",639,0.00270344776346393,0.1088222881,0.09,20887,1,0.00270344776346393
"3722",631,0.0547752473567273,0.0907753113,0.03,1375,2.5,0.0547752473567273
"3723",665,0.097628,0.116202695,0.37,14090,1,0.097628
"3724",637,0.00608993271830111,0.0996915455,0.09,9644,1,0.00608993271830111
"3725",654,0.343208564491493,0.1271017743,0.33,18383,4.166667,0.343208564491493
"3726",638,0,0.0994664413,0.15,16380,1,0
"3727",667,0,0.1197944922,0.16,3431,1,0
"3728",724,0.032574,0.0667329883,0.33,17955,1,0.032574
"3729",700,0,0.1121622149,0.07,673,1,0
"3730",663,0.072885,0.1231551932,0.23,6184,1,0.072885
"3731",669,0.156057,0.1053323211,0.23,2901,1,0.156057
"3732",709,0,0.0693644648,0.28,22523,1,0
"3733",716,0,0.1055476022,0.11,4411,2,0
"3734",678,0,0.1157011342,0.1,9313,1,0
"3735",650,0,0.1114571877,0.23,30575,1,0
"3736",671,0,0.1139985711,0.35,52678,1,0
"3737",677,0,0.1005276053,0.36,7684,1,0
"3738",664,0,0.0919622864,0.3,2228,1,0
"3739",655,0.022074,0.0260225694,0.05,1589,1,0.022074
"3740",661,0.748115,0.114432321,0.39,38583,1,0.748115
"3741",683,0.13440969792496,0.1017740333,0.13,5025,4.166667,0.13440969792496
"3742",690,0,0.1158267112,0.23,2583,1,0
"3743",710,0.094927,0.1123922622,0.33,36180,1,0.094927
"3744",644,0.66391,0.1114376217,0.13,6928,1,0.66391
"3745",640,0.032989,0.1249611462,0.11,3320,1,0.032989
"3746",635,0.00270344776346393,0.1069258836,0.09,9759,2.5,0.00270344776346393
"3747",636,0,0.12556125,0.19,8739,6.666667,0
"3748",705,0.0101,0.0461688039,0.12,2319,1,0.0101
"3749",642,0,0.069427946,0.06,0,1,0
"3750",644,0.0210372750249079,0.089105698,0,436,2,0.0210372750249079
"3751",623,0,0.1179146468,0.1,6178,1,0
"3752",676,0,0.1160427333,0.19,3257,1,0
"3753",642,0.00733733519118515,0.1285413007,0.09,756,2,0.00733733519118515
"3754",649,0.055849,0.0863458018,0.03,3920,1,0.055849
"3755",657,0,0.129931485,0.19,21308,2,0
"3756",668,0,0.0534639875,0.32,41166,1,0
"3757",645,0.0136359430869313,0.1127275217,0.3,43968,2,0.0136359430869313
"3758",690,0,0.1032804408,0.44,9968,1,0
"3759",691,0.713158,0.1165697396,0.3,2154,1,0.713158
"3760",650,0.0161594856911234,0.0909829419,0.29,157233,2,0.0161594856911234
"3761",680,0,0.1156773844,0.44,60841,1,0
"3762",675,0.0171892495377713,0.1129628425,0.22,29807,2,0.0171892495377713
"3763",685,0.00581011599939642,0.1229245064,0.38,10268,2,0.00581011599939642
"3764",771,0,0.1246164591,0.48,7297,2,0
"3765",691,1.05062917670763,0.1162250434,0.3,33181,2,1.05062917670763
"3766",674,0,0.1283079476,0.26,5550,2,0
"3767",660,0,0.1034597027,0.35,92814,2,0
"3768",635,0,0.1068240686,0.02,638,2.5,0
"3769",669,0.82278,0.0641309672,0.11,1696,1,0.82278
"3770",664,0,0.1092810651,0.1,3687,4.166667,0
"3771",678,0,0.1109219732,0.11,4899,5,0
"3772",658,0,0.1199105078,0.34,26071,1,0
"3773",630,0,0.1194873792,0.25,26915,1,0
"3774",685,0,0.1274860986,0.14,78557,1,0
"3775",667,0,0.1146206336,0.42,27631,1,0
"3776",709,0,0.1071555556,0.34,10657,1,0
"3777",685,0,0.0923591965,0.31,12813,5,0
"3778",698,0.06889,0.0670411605,0.4,83904,1,0.06889
"3779",666,0.090759,0.1174241944,0.1,15754,1,0.090759
"3780",644,0,0.1127716787,0.18,2766,1,0
"3781",665,0,0.1112592364,0.28,26765,4.166667,0
"3782",681,0,0.1104627136,0.21,22007,1,0
"3783",664,0.036703,0.112073012,0.36,3101,1,0.036703
"3784",703,0,0.104176615,0.18,43748,1,0
"3785",641,0.036905,0.0962512577,0.12,4589,1,0.036905
"3786",669,0,0.0638712125,0.08,2129,1,0
"3787",691,0.047582,0.0509086011,0.14,57553,1,0.047582
"3788",712,0,0.1035804579,0.46,3567,2,0
"3789",698,0.00581011599939642,0.1243619762,0.32,29635,2,0.00581011599939642
"3790",635,0,0.0674999811,0.09,18954,2.5,0
"3791",699,0,0.0766558862,0.15,47597,1,0
"3792",664,0.091433,0.1002949656,0.27,7321,1,0.091433
"3793",655,0.003336,0.1089294744,0.33,4257,1,0.003336
"3794",643,0,0.1057544352,0.16,937,1,0
"3795",685,0.00631045918745868,0.1068459413,0.46,10332,4.166667,0.00631045918745868
"3796",726,0,0.0611748683,0.32,7915,4.166667,0
"3797",664,0.012497,0.0658952381,0.13,19332,1,0.012497
"3798",653,0.0653772672474941,0.1053429593,0.24,21413,2,0.0653772672474941
"3799",665,0,0.0933687545,0.17,14691,2,0
"3800",694,0,0.1022489209,0.38,8328,1,0
"3801",633,0.213790353988494,0.1197821552,0.11,15895,1,0.213790353988494
"3802",709,0,0.1072313798,0.1,4972,1,0
"3803",683,0,0.1179219295,0.28,3926,2,0
"3804",691,0.00940014992256616,0.1205713502,0.21,2114,2,0.00940014992256616
"3805",633,0,0.1109323236,0.19,13441,1,0
"3806",686,0.00505,0.1275323687,0.16,118847,1,0.00505
"3807",640,0,0.1223698067,0.3,1410,1,0
"3808",674,0.021427,0.1065287153,0.13,16413,1,0.021427
"3809",720,0.00202,0.0649622276,0.02,1163,1,0.00202
"3810",738,0.110413624876267,0.0309112567,0.07,10735,2,0.110413624876267
"3811",635,0,0.0730213076,0.05,2880,4.166667,0
"3812",747,0,0.0547507567,0.48,60645,1,0
"3813",644,1.1646,0.1141934151,0.26,4730,2,1.1646
"3814",623,0.006733,0.1137214329,0.07,200,1,0.006733
"3815",679,0.015909,0.061674366,0.19,7593,1,0.015909
"3816",663,0.064011,0.113555895,0.17,8221,1,0.064011
"3817",674,0.090719,0.1088272905,0.31,6185,1,0.090719
"3818",682,0.00270801252199351,0.1108180961,0.23,33090,2,0.00270801252199351
"3819",647,0,0.1177370625,0.25,68456,1,0
"3820",670,0.0069820993552566,0.1230278681,0.05,40,2,0.0069820993552566
"3821",651,0.092248,0.1123757337,0.09,3499,1,0.092248
"3822",764,0.033914,0.1043667474,0.02,29592,1,0.033914
"3823",659,0.584423,0.1130619164,0.17,60,1,0.584423
"3824",648,0,0.0870912556,0.14,6284,2,0
"3825",668,0,0.0879918431,0.3,35476,2,0
"3826",657,0.173343080282318,0.1249792284,0.01,931,2,0.173343080282318
"3827",682,0.061232,0.0806815342,0.13,77268,1,0.061232
"3828",634,0.0161594856911234,0.1227619094,0.1,625,1,0.0161594856911234
"3829",694,0,0.1152953383,0.16,6181,1,0
"3830",655,0,0.1177192504,0.21,9339,2,0
"3831",629,0.011302987673819,0.1019157653,0.01,5984,2.5,0.011302987673819
"3832",675,0.072391,0.1068053217,0.25,21113,1,0.072391
"3833",646,0.0105008308074396,0.1104007756,0.27,11179,2,0.0105008308074396
"3834",663,0,0.1255173485,0.36,5159,1,0
"3835",679,0,0.1137000924,0.46,4455,2,0
"3836",627,0,0.1180383391,0.19,8030,1,0
"3837",634,0.00270344776346393,0.116963105,0.15,58869,1,0.00270344776346393
"3838",653,0.00417547526082641,0.0863273932,0.33,36561,2,0.00417547526082641
"3839",678,0,0.061629637,0.18,20016,2,0
"3840",673,0.00270344776346393,0.1101275187,0.36,2275,2,0.00270344776346393
"3841",672,0.081396,0.1055672319,0.21,6274,1,0.081396
"3842",648,0.00417547526082641,0.0944284713,0.21,6778,2,0.00417547526082641
"3843",644,0,0.0631350155,0.07,3454,4.166667,0
"3844",653,0,0.1269881108,0.31,2192,2,0
"3845",661,0,0.1115778055,0.29,17681,2,0
"3846",792,0,0.0709908434,0.01,213,1,0
"3847",683,0.067662,0.1290599884,0.2,10595,1,0.067662
"3848",672,0.019814,0.1052678793,0.34,12291,1,0.019814
"3849",667,0.078391,0.1165253259,0.17,5762,1,0.078391
"3850",650,0.032938,0.1200943403,0.13,18340,1,0.032938
"3851",669,0.00549336404938595,0.1096489041,0.24,1602,6.666667,0.00549336404938595
"3852",710,0,0.1091322202,0.31,5995,4.166667,0
"3853",690,0.064011,0.1062856313,0.22,11933,1,0.064011
"3854",668,0.077475,0.1044678983,0.28,3522,1,0.077475
"3855",676,0.080953,0.1093205656,0.29,13442,1,0.080953
"3856",690,0.050871,0.1029007919,0.38,110176,1,0.050871
"3857",659,0,0.1108490154,0.16,23325,2,0
"3858",684,0,0.1237663054,0.33,4087,1,0
"3859",679,0.006994,0.106133441,0.44,13101,1,0.006994
"3860",638,0.0121577188806191,0.0999214389,0.04,1945,4.166667,0.0121577188806191
"3861",675,0,0.0806260026,0.31,14135,1,0
"3862",704,0,0.1182966533,0.05,1749,2,0
"3863",645,0.15021790405149,0.0503472973,0.05,6549,2,0.15021790405149
"3864",623,0,0.0975259378,0.12,85429,1,0
"3865",636,0.001621,0.1149292113,0.1,68534,1,0.001621
"3866",686,0.022562,0.1017347117,0.34,6135,1,0.022562
"3867",688,0,0.1299210657,0.24,4998,1,0
"3868",712,0,0.1095744083,0.2,3338,2,0
"3869",695,0,0.0857150892,0.25,36257,1,0
"3870",630,0.731077,0.0975166458,0.09,1090,1,0.731077
"3871",625,0.0210372750249079,0.1078950765,0.05,947,1,0.0210372750249079
"3872",665,0.29334064900862,0.1140230904,0.09,3704,6.666667,0.29334064900862
"3873",645,0.0105008308074396,0.124603193,0.29,16361,2,0.0105008308074396
"3874",664,0,0.1077834346,0.22,15950,1,0
"3875",643,0,0.1056303089,0.09,8618,1,0
"3876",652,0,0.1148898391,0.09,2415,4.166667,0
"3877",665,0.00270344776346393,0.1194570251,0.28,15898,2,0.00270344776346393
"3878",626,0.714313252880291,0.1258761648,0.15,24679,1,0.714313252880291
"3879",659,0.0130790137813695,0.1266052748,0.2,3088,2,0.0130790137813695
"3880",641,0.0257798887384808,0.1223727784,0.05,3991,5,0.0257798887384808
"3881",650,0,0.0462100709,0.04,1911,1,0
"3882",691,0.325529182014396,0.1204628964,0.19,8464,2,0.325529182014396
"3883",693,0,0.1193791724,0.15,3013,1,0
"3884",646,0,0.1189470288,0.44,7878,2,0
"3885",667,0,0.1132071696,0.16,5180,2,0
"3886",639,0.0157442734022279,0.1154455059,0.02,3772,2.5,0.0157442734022279
"3887",673,0.00270801252199351,0.1017827254,0.34,11263,2,0.00270801252199351
"3888",690,0.014133,0.1228379114,0.22,5715,1,0.014133
"3889",703,0.018713,0.1139490069,0.08,614,1,0.018713
"3890",664,0,0.105295599,0.32,22685,1,0
"3891",645,0.00505,0.1125135319,0.19,13112,1,0.00505
"3892",702,0,0.1252600479,0.19,5280,2,0
"3893",744,0.00610614742006077,0.0930542726,0.27,6322,2,0.00610614742006077
"3894",647,0,0.080075305,0.08,526,2,0
"3895",672,0.046235,0.0774713742,0.36,43970,1,0.046235
"3896",658,0.038731,0.1045154755,0.15,35225,1,0.038731
"3897",671,0,0.1075264665,0.19,4586,1,0
"3898",722,0,0.1199049932,0.16,1214,1,0
"3899",690,0.01876,0.0539700979,0.16,13156,1,0.01876
"3900",715,0.022671,0.0926311536,0.26,123873,1,0.022671
"3901",656,0.00986436442185343,0.1043107436,0.35,38488,2,0.00986436442185343
"3902",648,0.036899,0.0740560307,0.17,32674,1,0.036899
"3903",614,0.006875,0.0635295714,0.21,29873,1,0.006875
"3904",683,0.009542,0.0545181597,0.18,26805,1,0.009542
"3905",663,0,0.0909209506,0.22,25345,1,0
"3906",670,0,0.1210813633,0.13,3117,2,0
"3907",703,0,0.122676658,0.17,4147,1,0
"3908",648,0.00408330867075169,0.1282184451,0.41,29213,2,0.00408330867075169
"3909",660,0,0.0959418311,0.12,3682,1,0
"3910",612,0.0190520247592832,0.0977492714,0.08,21691,2.5,0.0190520247592832
"3911",688,0,0.105811035,0.22,13728,4.166667,0
"3912",672,0.0367,0.1000398934,0.16,24480,1,0.0367
"3913",658,0,0.123033531,0.28,9155,2,0
"3914",680,0.053815,0.0655334059,0.09,1355,1,0.053815
"3915",676,0,0.1168740947,0.14,22458,1,0
"3916",687,0.094149,0.1102849441,0.3,20165,1,0.094149
"3917",657,0.00581990007727881,0.1146263658,0.37,20421,2,0.00581990007727881
"3918",653,0,0.1093764492,0.11,1068,2,0
"3919",634,0.136216375272617,0.1171649926,0.14,11020,4.166667,0.136216375272617
"3920",690,0.069298,0.1079200531,0.19,25811,1,0.069298
"3921",643,0.019033,0.0489223411,0.01,1663,1,0.019033
"3922",706,0.0361473498871676,0.1086590293,0.17,12272,2,0.0361473498871676
"3923",647,0,0.1222903382,0.18,691,1,0
"3924",723,0,0.0886870704,0.08,1704,1,0
"3925",698,0,0.0905288216,0.32,5697,1,0
"3926",687,0,0.0777889611,0.33,53676,2,0
"3927",659,0,0.1104865124,0.43,3561,1,0
